# Time-correlated data for fix JJ
# Timestep Number-of-time-windows
# Index TimeDelta Ncount c_flux[1]*c_flux[1] c_flux[2]*c_flux[2] c_flux[3]*c_flux[3]
0 200
157 1560 8645 3.36455e-05 3.57063e-06 -8.61604e-06
158 1570 8644 3.26044e-05 6.32728e-07 -1.07329e-05
159 1580 8643 3.06215e-05 -2.8088e-06 -1.28322e-05
160 1590 8642 2.68315e-05 -6.89331e-06 -1.49996e-05
161 1600 8641 2.23858e-05 -1.12428e-05 -1.67312e-05
162 1610 8640 1.88483e-05 -1.52093e-05 -1.67276e-05
163 1620 8639 1.65401e-05 -1.81797e-05 -1.39713e-05
164 1630 8638 1.51488e-05 -1.99427e-05 -9.0365e-06
165 1640 8637 1.43294e-05 -2.10826e-05 -3.25712e-06
166 1650 8636 1.27217e-05 -2.24331e-05 2.88392e-06
167 1660 8635 9.11034e-06 -2.40002e-05 8.98171e-06
168 1670 8634 4.89951e-06 -2.50362e-05 1.33577e-05
169 1680 8633 2.69583e-06 -2.53788e-05 1.4315e-05
170 1690 8632 2.67885e-06 -2.60293e-05 1.28224e-05
171 1700 8631 2.47955e-06 -2.78475e-05 1.21596e-05
172 1710 8630 6.25957e-07 -3.01291e-05 1.42256e-05
173 1720 8629 -1.83023e-06 -3.15302e-05 1.73053e-05
174 1730 8628 -3.29455e-06 -3.21752e-05 1.84555e-05
175 1740 8627 -3.70412e-06 -3.34339e-05 1.72379e-05
176 1750 8626 -3.89312e-06 -3.56652e-05 1.60971e-05
177 1760 8625 -4.10672e-06 -3.78225e-05 1.75496e-05
178 1770 8624 -4.18965e-06 -3.90117e-05 2.17905e-05
179 1780 8623 -4.21246e-06 -3.93698e-05 2.68888e-05
180 1790 8622 -4.27128e-06 -3.96289e-05 3.06567e-05
181 1800 8621 -4.33514e-06 -4.05051e-05 3.23777e-05
182 1810 8620 -4.41365e-06 -4.18675e-05 3.28292e-05
183 1820 8619 -4.61429e-06 -4.2432e-05 3.25429e-05
184 1830 8618 -5.2999e-06 -4.13422e-05 3.0477e-05
185 1840 8617 -6.84628e-06 -3.94949e-05 2.57446e-05
186 1850 8616 -9.14217e-06 -3.81973e-05 1.98626e-05
187 1860 8615 -1.15089e-05 -3.78581e-05 1.52792e-05
188 1870 8614 -1.30441e-05 -3.89361e-05 1.26266e-05
189 1880 8613 -1.28468e-05 -4.18928e-05 1.07641e-05
190 1890 8612 -1.01205e-05 -4.53821e-05 8.21453e-06
191 1900 8611 -5.5673e-06 -4.67735e-05 3.8646e-06
192 1910 8610 -2.45294e-06 -4.46866e-05 -2.42187e-06
193 1920 8609 -3.67879e-06 -4.02722e-05 -9.34198e-06
194 1930 8608 -8.41377e-06 -3.63621e-05 -1.48982e-05
195 1940 8607 -1.30558e-05 -3.50096e-05 -1.78918e-05
196 1950 8606 -1.5062e-05 -3.56228e-05 -1.86227e-05
197 1960 8605 -1.54348e-05 -3.59514e-05 -1.83358e-05
198 1970 8604 -1.72283e-05 -3.43648e-05 -1.81346e-05
199 1980 8603 -2.18563e-05 -3.11249e-05 -1.79441e-05
200 1990 8602 -2.71599e-05 -2.7805e-05 -1.65474e-05
90000 200
1 0 9001 0.000678553 0.000694923 0.000690738
2 10 9000 0.000632633 0.000652111 0.000645013
3 20 8999 0.00053432 0.000560133 0.000546137
4 30 8998 0.000448924 0.000479016 0.00045879
5 40 8997 0.000398511 0.000430243 0.000406828
6 50 8996 0.00036469 0.000399205 0.00037349
7 60 8995 0.000327315 0.000368671 0.000338068
8 70 8994 0.000283439 0.000334917 0.00029644
9 80 8993 0.000240574 0.000302725 0.000255722
10 90 8992 0.000205041 0.000276216 0.000221892
11 100 8991 0.000177823 0.000255318 0.000195329
12 110 8990 0.00015722 0.000237369 0.000174158
13 120 8989 0.000141686 0.000220391 0.000157478
14 130 8988 0.000130043 0.000204287 0.000144823
15 140 8987 0.000120965 0.000189554 0.000134728
16 150 8986 0.000113078 0.000176143 0.000125433
17 160 8985 0.000105593 0.00016458 0.0001165
18 170 8984 9.83701e-05 0.000156168 0.000108541
19 180 8983 9.10351e-05 0.000150844 0.000102077
20 190 8982 8.30845e-05 0.000146362 9.73587e-05
21 200 8981 7.52769e-05 0.000140508 9.40662e-05
22 210 8980 6.93597e-05 0.000133467 9.06732e-05
23 220 8979 6.58627e-05 0.000127028 8.5473e-05
24 230 8978 6.29299e-05 0.000122071 7.87761e-05
25 240 8977 5.82743e-05 0.000118257 7.27085e-05
26 250 8976 5.18728e-05 0.000115028 6.87215e-05
27 260 8975 4.55577e-05 0.000111851 6.67054e-05
28 270 8974 4.07862e-05 0.000108299 6.59196e-05
29 280 8973 3.77888e-05 0.000104338 6.55318e-05
30 290 8972 3.59851e-05 0.000100571 6.51911e-05
31 300 8971 3.43324e-05 9.81056e-05 6.53175e-05
32 310 8970 3.18916e-05 9.74862e-05 6.65061e-05
33 320 8969 2.86623e-05 9.75977e-05 6.86094e-05
34 330 8968 2.52888e-05 9.62734e-05 7.03848e-05
35 340 8967 2.2451e-05 9.25767e-05 7.06627e-05
36 350 8966 2.09965e-05 8.79637e-05 6.95296e-05
37 360 8965 2.15508e-05 8.44772e-05 6.80712e-05
38 370 8964 2.41477e-05 8.24665e-05 6.69938e-05
39 380 8963 2.80619e-05 8.10638e-05 6.58503e-05
40 390 8962 3.15964e-05 8.00711e-05 6.42184e-05
41 400 8961 3.30637e-05 7.97914e-05 6.28547e-05
42 410 8960 3.25152e-05 7.97847e-05 6.31108e-05
43 420 8959 3.14078e-05 7.89178e-05 6.52954e-05
44 430 8958 3.09632e-05 7.59816e-05 6.80759e-05
45 440 8957 3.19302e-05 7.0813e-05 6.97451e-05
46 450 8956 3.4838e-05 6.52305e-05 6.91406e-05
47 460 8955 3.90542e-05 6.12143e-05 6.57421e-05
48 470 8954 4.25132e-05 5.88792e-05 6.03675e-05
49 480 8953 4.33559e-05 5.70414e-05 5.54648e-05
50 490 8952 4.17772e-05 5.48769e-05 5.3241e-05
51 500 8951 4.00036e-05 5.22509e-05 5.30589e-05
52 510 8950 4.01357e-05 4.90738e-05 5.17371e-05
53 520 8949 4.19484e-05 4.53614e-05 4.6826e-05
54 530 8948 4.33015e-05 4.19302e-05 3.91291e-05
55 540 8947 4.26998e-05 4.01483e-05 3.16223e-05
56 550 8946 4.06165e-05 4.06625e-05 2.63294e-05
57 560 8945 3.82546e-05 4.27204e-05 2.26865e-05
58 570 8944 3.63522e-05 4.4565e-05 1.9057e-05
59 580 8943 3.5304e-05 4.48977e-05 1.50842e-05
60 590 8942 3.49973e-05 4.38768e-05 1.1659e-05
61 600 8941 3.4413e-05 4.25608e-05 9.10681e-06
62 610 8940 3.24108e-05 4.20094e-05 7.22764e-06
63 620 8939 2.92147e-05 4.25053e-05 6.88108e-06
64 630 8938 2.6448e-05 4.30602e-05 9.22646e-06
65 640 8937 2.53649e-05 4.23613e-05 1.38322e-05
66 650 8936 2.57667e-05 3.98248e-05 1.87337e-05
67 660 8935 2.63316e-05 3.60944e-05 2.2168e-05
68 670 8934 2.60355e-05 3.31085e-05 2.40595e-05
69 680 8933 2.53057e-05 3.22353e-05 2.56732e-05
70 690 8932 2.5278e-05 3.20758e-05 2.79392e-05
71 700 8931 2.65639e-05 3.01637e-05 2.99809e-05
72 710 8930 2.85714e-05 2.66237e-05 3.01038e-05
73 720 8929 2.95779e-05 2.42994e-05 2.83994e-05
74 730 8928 2.86689e-05 2.53178e-05 2.69874e-05
75 740 8927 2.68242e-05 2.84866e-05 2.68635e-05
76 750 8926 2.48594e-05 3.04099e-05 2.64719e-05
77 760 8925 2.2019e-05 2.91479e-05 2.42898e-05
78 770 8924 1.80065e-05 2.58343e-05 2.06054e-05
79 780 8923 1.43363e-05 2.24965e-05 1.6415e-05
80 790 8922 1.19571e-05 2.00545e-05 1.23188e-05
81 800 8921 9.76457e-06 1.87724e-05 8.63668e-06
82 810 8920 6.59367e-06 1.87061e-05 5.75966e-06
83 820 8919 3.48057e-06 1.9216e-05 4.27885e-06
84 830 8918 2.92946e-06 1.94276e-05 4.39291e-06
85 840 8917 5.97529e-06 1.89382e-05 5.82993e-06
86 850 8916 1.0976e-05 1.78016e-05 8.64605e-06
87 860 8915 1.51642e-05 1.68157e-05 1.32309e-05
88 870 8914 1.69696e-05 1.71581e-05 1.90953e-05
89 880 8913 1.69755e-05 1.90519e-05 2.44377e-05
90 890 8912 1.64721e-05 2.20604e-05 2.78556e-05
91 900 8911 1.5674e-05 2.62304e-05 2.98293e-05
92 910 8910 1.4374e-05 3.15661e-05 3.17376e-05
93 920 8909 1.30699e-05 3.72229e-05 3.39908e-05
94 930 8908 1.22847e-05 4.17667e-05 3.57791e-05
95 940 8907 1.16972e-05 4.46248e-05 3.6107e-05
96 950 8906 1.06744e-05 4.67945e-05 3.45151e-05
97 960 8905 9.00791e-06 4.93259e-05 3.14076e-05
98 970 8904 7.49199e-06 5.13136e-05 2.79952e-05
99 980 8903 7.65896e-06 5.10278e-05 2.56919e-05
100 990 8902 1.01491e-05 4.84859e-05 2.52801e-05
101 1000 8901 1.41707e-05 4.57105e-05 2.64089e-05
102 1010 8900 1.87966e-05 4.42189e-05 2.7657e-05
103 1020 8899 2.37431e-05 4.3291e-05 2.75609e-05
104 1030 8898 2.90462e-05 4.10398e-05 2.61443e-05
105 1040 8897 3.45197e-05 3.6545e-05 2.49115e-05
106 1050 8896 3.93613e-05 3.07927e-05 2.47859e-05
107 1060 8895 4.27336e-05 2.57323e-05 2.51941e-05
108 1070 8894 4.48728e-05 2.26961e-05 2.58431e-05
109 1080 8893 4.65507e-05 2.14545e-05 2.75291e-05
110 1090 8892 4.73978e-05 2.04691e-05 3.03327e-05
111 1100 8891 4.61666e-05 1.84854e-05 3.28867e-05
112 1110 8890 4.2591e-05 1.58072e-05 3.42479e-05
113 1120 8889 3.82181e-05 1.34855e-05 3.53336e-05
114 1130 8888 3.53831e-05 1.19535e-05 3.74257e-05
115 1140 8887 3.4567e-05 1.07202e-05 4.01478e-05
116 1150 8886 3.35107e-05 8.59053e-06 4.19541e-05
117 1160 8885 2.98904e-05 4.75365e-06 4.19454e-05
118 1170 8884 2.40832e-05 -9.60182e-09 4.05142e-05
119 1180 8883 1.87625e-05 -3.84275e-06 3.86635e-05
120 1190 8882 1.58562e-05 -5.92281e-06 3.71123e-05
121 1200 8881 1.46447e-05 -7.22375e-06 3.59197e-05
122 1210 8880 1.30993e-05 -8.6223e-06 3.47961e-05
123 1220 8879 1.06598e-05 -9.3395e-06 3.32865e-05
124 1230 8878 8.99905e-06 -8.19324e-06 3.10175e-05
125 1240 8877 9.64157e-06 -5.62611e-06 2.84783e-05
126 1250 8876 1.21556e-05 -3.45491e-06 2.70901e-05
127 1260 8875 1.56544e-05 -2.95911e-06 2.79574e-05
128 1270 8874 1.98381e-05 -3.74866e-06 3.05909e-05
129 1280 8873 2.39082e-05 -4.31285e-06 3.27645e-05
130 1290 8872 2.64374e-05 -3.39359e-06 3.24753e-05
131 1300 8871 2.67373e-05 -1.0423e-06 3.01779e-05
132 1310 8870 2.61484e-05 1.45057e-06 2.87473e-05
133 1320 8869 2.69065e-05 3.13839e-06 3.03721e-05
134 1330 8868 2.94227e-05 4.42164e-06 3.40463e-05
135 1340 8867 3.20468e-05 5.79827e-06 3.72773e-05
136 1350 8866 3.32952e-05 6.67322e-06 3.87688e-05
137 1360 8865 3.31311e-05 6.1204e-06 3.83967e-05
138 1370 8864 3.24267e-05 4.2152e-06 3.62064e-05
139 1380 8863 3.20767e-05 2.04178e-06 3.26843e-05
140 1390 8862 3.24304e-05 4.67049e-07 2.88361e-05
141 1400 8861 3.323e-05 -4.48345e-07 2.55628e-05
142 1410 8860 3.43457e-05 -8.00855e-07 2.32992e-05
143 1420 8859 3.6166e-05 -5.2743e-07 2.17629e-05
144 1430 8858 3.87754e-05 -6.18189e-08 1.99053e-05
145 1440 8857 4.16718e-05 -3.5221e-08 1.70081e-05
146 1450 8856 4.43564e-05 -1.36869e-07 1.36657e-05
147 1460 8855 4.67247e-05 3.07319e-07 1.07783e-05
148 1470 8854 4.86672e-05 8.65006e-07 8.37912e-06
149 1480 8853 4.99277e-05 9.98269e-07 6.10219e-06
150 1490 8852 5.03475e-05 1.78711e-06 4.06915e-06
151 1500 8851 4.96567e-05 4.80155e-06 2.65664e-06
152 1510 8850 4.74847e-05 9.46092e-06 1.49479e-06
153 1520 8849 4.39572e-05 1.2787e-05 -2.69244e-07
154 1530 8848 3.97568e-05 1.27117e-05 -2.65549e-06
155 1540 8847 3.57403e-05 1.01409e-05 -5.09918e-06
156 1550 8846 3.27589e-05 7.12583e-06 -7.46982e-06
157 1560 8845 3.12056e-05 4.51747e-06 -9.78966e-06
158 1570 8844 3.01121e-05 2.03547e-06 -1.18731e-05
159 1580 8843 2.77365e-05 -8.20572e-07 -1.37704e-05
160 1590 8842 2.35943e-05 -4.289e-06 -1.58623e-05
161 1600 8841 1.90787e-05 -8.17159e-06 -1.79112e-05
162 1610 8840 1.57191e-05 -1.19704e-05 -1.8525e-05
163 1620 8839 1.36251e-05 -1.49312e-05 -1.62902e-05
164 1630 8838 1.23505e-05 -1.64751e-05 -1.14399e-05
165 1640 8837 1.15661e-05 -1.70342e-05 -5.32484e-06
166 1650 8836 9.91069e-06 -1.77277e-05 1.25247e-06
167 1660 8835 6.12111e-06 -1.89676e-05 7.70821e-06
168 1670 8834 1.61751e-06 -2.01087e-05 1.24381e-05
169 1680 8833 -7.81798e-07 -2.08029e-05 1.38587e-05
170 1690 8832 -6.31155e-07 -2.18773e-05 1.28387e-05
171 1700 8831 -3.16144e-07 -2.41097e-05 1.24298e-05
172 1710 8830 -1.64502e-06 -2.67823e-05 1.44516e-05
173 1720 8829 -3.92362e-06 -2.85418e-05 1.74184e-05
174 1730 8828 -5.62752e-06 -2.94569e-05 1.87166e-05
175 1740 8827 -6.49519e-06 -3.08633e-05 1.79423e-05
176 1750 8826 -7.02401e-06 -3.31868e-05 1.71808e-05
177 1760 8825 -7.15931e-06 -3.54815e-05 1.86525e-05
178 1770 8824 -6.75928e-06 -3.68156e-05 2.26377e-05
179 1780 8823 -6.23466e-06 -3.72222e-05 2.75381e-05
180 1790 8822 -6.08621e-06 -3.74387e-05 3.13282e-05
181 1800 8821 -6.35623e-06 -3.82761e-05 3.30751e-05
182 1810 8820 -6.72507e-06 -3.95724e-05 3.32901e-05
183 1820 8819 -6.98486e-06 -3.99313e-05 3.25175e-05
184 1830 8818 -7.56177e-06 -3.85589e-05 3.00407e-05
185 1840 8817 -9.10445e-06 -3.66219e-05 2.52201e-05
186 1850 8816 -1.15181e-05 -3.54733e-05 1.94589e-05
187 1860 8815 -1.38405e-05 -3.53394e-05 1.49879e-05
188 1870 8814 -1.50071e-05 -3.64597e-05 1.23306e-05
189 1880 8813 -1.42864e-05 -3.91403e-05 1.02724e-05
190 1890 8812 -1.12291e-05 -4.20397e-05 7.30353e-06
191 1900 8811 -6.78291e-06 -4.26758e-05 2.48602e-06
192 1910 8810 -4.1131e-06 -3.98137e-05 -4.0388e-06
193 1920 8809 -5.76671e-06 -3.47074e-05 -1.09046e-05
194 1930 8808 -1.06196e-05 -3.03524e-05 -1.62925e-05
195 1940 8807 -1.50222e-05 -2.885e-05 -1.91498e-05
196 1950 8806 -1.66096e-05 -2.94751e-05 -1.98379e-05
197 1960 8805 -1.66034e-05 -2.98702e-05 -1.9671e-05
198 1970 8804 -1.80918e-05 -2.85513e-05 -1.98031e-05
199 1980 8803 -2.23583e-05 -2.59702e-05 -1.99737e-05
200 1990 8802 -2.71491e-05 -2.36083e-05 -1.86826e-05
92000 200
1 0 9201 0.000678034 0.000698766 0.000689214
2 10 9200 0.000632167 0.000656317 0.000643469
3 20 9199 0.000534008 0.000564995 0.00054457
4 30 9198 0.000448847 0.000484572 0.000457249
5 40 9197 0.000398498 0.000436284 0.000405356
6 50 9196 0.000364361 0.000405431 0.000372121
7 60 9195 0.000326437 0.000374837 0.000336879
8 70 9194 0.000282143 0.000340912 0.000295513
9 80 9193 0.000239124 0.000308552 0.000254996
10 90 9192 0.000203432 0.00028197 0.000221114
11 100 9191 0.000175809 0.000261109 0.000194159
12 110 9190 0.000154756 0.000243222 0.000172373
13 120 9189 0.000139155 0.000226291 0.000155121
14 130 9188 0.000127907 0.000210283 0.000142149
15 140 9187 0.000119304 0.000195582 0.000132006
16 150 9186 0.000111698 0.000181959 0.000122784
17 160 9185 0.000104414 0.000169949 0.000113884
18 170 9184 9.74614e-05 0.000161052 0.000105866
19 180 9183 9.04185e-05 0.000155389 9.92665e-05
20 190 9182 8.27163e-05 0.000150699 9.43392e-05
21 200 9181 7.5178e-05 0.000144704 9.08747e-05
22 210 9180 6.96534e-05 0.000137633 8.75133e-05
23 220 9179 6.66561e-05 0.000131339 8.2496e-05
24 230 9178 6.40976e-05 0.000126678 7.57906e-05
25 240 9177 5.95151e-05 0.000123248 6.93144e-05
26 250 9176 5.30085e-05 0.000120459 6.47444e-05
27 260 9175 4.6592e-05 0.000117777 6.22838e-05
28 270 9174 4.17282e-05 0.000114702 6.12316e-05
29 280 9173 3.86281e-05 0.000111102 6.06796e-05
30 290 9172 3.68521e-05 0.000107536 6.03186e-05
31 300 9171 3.54474e-05 0.00010508 6.0642e-05
32 310 9170 3.3279e-05 0.000104209 6.21737e-05
33 320 9169 3.00594e-05 0.000103793 6.464e-05
34 330 9168 2.63817e-05 0.000101688 6.6827e-05
35 340 9167 2.31428e-05 9.70377e-05 6.77222e-05
36 350 9166 2.14391e-05 9.14674e-05 6.74948e-05
37 360 9165 2.19283e-05 8.72318e-05 6.70929e-05
38 370 9164 2.44261e-05 8.48097e-05 6.69255e-05
39 380 9163 2.80751e-05 8.327e-05 6.63752e-05
40 390 9162 3.13487e-05 8.23043e-05 6.51823e-05
41 400 9161 3.2778e-05 8.21977e-05 6.44104e-05
42 410 9160 3.23933e-05 8.25245e-05 6.54428e-05
43 420 9159 3.14972e-05 8.209e-05 6.82781e-05
44 430 9158 3.12114e-05 7.95874e-05 7.13276e-05
45 440 9157 3.22257e-05 7.48698e-05 7.29719e-05
46 450 9156 3.50119e-05 6.98154e-05 7.23502e-05
47 460 9155 3.89821e-05 6.6384e-05 6.90902e-05
48 470 9154 4.22324e-05 6.45032e-05 6.38762e-05
49 480 9153 4.3001e-05 6.29006e-05 5.90325e-05
50 490 9152 4.14087e-05 6.08356e-05 5.68683e-05
51 500 9151 3.95374e-05 5.82904e-05 5.68433e-05
52 510 9150 3.94311e-05 5.52747e-05 5.56327e-05
53 520 9149 4.09059e-05 5.17819e-05 5.05954e-05
54 530 9148 4.18556e-05 4.85356e-05 4.25122e-05
55 540 9147 4.08372e-05 4.69031e-05 3.45335e-05
56 550 9146 3.84876e-05 4.75628e-05 2.89191e-05
57 560 9145 3.61675e-05 4.95699e-05 2.51887e-05
58 570 9144 3.45198e-05 5.09284e-05 2.16211e-05
59 580 9143 3.36506e-05 5.03784e-05 1.77604e-05
60 590 9142 3.32702e-05 4.84087e-05 1.44477e-05
61 600 9141 3.24287e-05 4.63208e-05 1.19383e-05
62 610 9140 3.01287e-05 4.5097e-05 9.90704e-06
63 620 9139 2.66202e-05 4.48049e-05 9.16098e-06
64 630 9138 2.35521e-05 4.44276e-05 1.09445e-05
65 640 9137 2.23074e-05 4.28209e-05 1.49545e-05
66 650 9136 2.27219e-05 3.95162e-05 1.93036e-05
67 660 9135 2.32426e-05 3.51381e-05 2.22644e-05
68 670 9134 2.25623e-05 3.17229e-05 2.38075e-05
69 680 9133 2.11858e-05 3.08326e-05 2.52223e-05
70 690 9132 2.0733e-05 3.11039e-05 2.72976e-05
71 700 9131 2.21687e-05 2.98488e-05 2.90228e-05
72 710 9130 2.47978e-05 2.68828e-05 2.88614e-05
73 720 9129 2.65908e-05 2.49154e-05 2.71589e-05
74 730 9128 2.64343e-05 2.62299e-05 2.59857e-05
75 740 9127 2.52592e-05 2.98311e-05 2.6032e-05
76 750 9126 2.38295e-05 3.23953e-05 2.56132e-05
77 760 9125 2.13153e-05 3.18857e-05 2.33359e-05
78 770 9124 1.74064e-05 2.92575e-05 1.96422e-05
79 780 9123 1.36558e-05 2.64165e-05 1.56341e-05
80 790 9122 1.10075e-05 2.42327e-05 1.19594e-05
81 800 9121 8.40062e-06 2.29858e-05 8.88682e-06
82 810 9120 4.78148e-06 2.28345e-05 6.71567e-06
83 820 9119 1.15984e-06 2.32246e-05 5.91335e-06
84 830 9118 -1.02179e-07 2.32358e-05 6.50322e-06
85 840 9117 2.01421e-06 2.23806e-05 8.07468e-06
86 850 9116 6.07132e-06 2.07721e-05 1.07324e-05
87 860 9115 9.59601e-06 1.93415e-05 1.5104e-05
88 870 9114 1.12117e-05 1.93557e-05 2.08616e-05
89 880 9113 1.15026e-05 2.10581e-05 2.61201e-05
90 890 9112 1.15489e-05 2.39243e-05 2.92826e-05
91 900 9111 1.13003e-05 2.78338e-05 3.07662e-05
92 910 9110 1.04141e-05 3.27826e-05 3.21046e-05
93 920 9109 9.44479e-06 3.80322e-05 3.39881e-05
94 930 9108 9.07326e-06 4.21897e-05 3.58377e-05
95 940 9107 9.07692e-06 4.45629e-05 3.66269e-05
96 950 9106 8.73533e-06 4.60756e-05 3.55597e-05
97 960 9105 7.64827e-06 4.78073e-05 3.26549e-05
98 970 9104 6.48128e-06 4.89833e-05 2.89872e-05
99 980 9103 6.72837e-06 4.80642e-05 2.61206e-05
100 990 9102 9.07371e-06 4.52387e-05 2.51287e-05
101 1000 9101 1.28421e-05 4.25818e-05 2.59064e-05
102 1010 9100 1.72176e-05 4.1534e-05 2.71129e-05
103 1020 9099 2.19381e-05 4.11176e-05 2.71656e-05
104 1030 9098 2.7056e-05 3.91547e-05 2.58612e-05
105 1040 9097 3.2465e-05 3.47279e-05 2.45585e-05
106 1050 9096 3.73148e-05 2.90158e-05 2.4195e-05
107 1060 9095 4.04926e-05 2.40091e-05 2.42772e-05
108 1070 9094 4.20321e-05 2.08975e-05 2.46029e-05
109 1080 9093 4.2927e-05 1.93438e-05 2.6087e-05
110 1090 9092 4.3317e-05 1.78294e-05 2.89266e-05
111 1100 9091 4.22657e-05 1.51492e-05 3.17745e-05
112 1110 9090 3.93149e-05 1.17288e-05 3.35489e-05
113 1120 9089 3.54919e-05 8.76101e-06 3.49299e-05
114 1130 9088 3.28106e-05 6.68283e-06 3.69901e-05
115 1140 9087 3.19028e-05 4.9843e-06 3.93286e-05
116 1150 9086 3.08618e-05 2.59178e-06 4.07378e-05
117 1160 9085 2.75092e-05 -1.20791e-06 4.07694e-05
118 1170 9084 2.21497e-05 -5.82625e-06 3.98856e-05
119 1180 9083 1.73334e-05 -9.62327e-06 3.87608e-05
120 1190 9082 1.4819e-05 -1.16652e-05 3.77269e-05
121 1200 9081 1.36627e-05 -1.27535e-05 3.66292e-05
122 1210 9080 1.1852e-05 -1.3867e-05 3.52273e-05
123 1220 9079 9.10322e-06 -1.44215e-05 3.33605e-05
124 1230 9078 7.25078e-06 -1.32427e-05 3.10058e-05
125 1240 9077 7.77671e-06 -1.05858e-05 2.87488e-05
126 1250 9076 1.01623e-05 -8.06132e-06 2.77893e-05
127 1260 9075 1.34524e-05 -6.93417e-06 2.89919e-05
128 1270 9074 1.73338e-05 -7.02844e-06 3.18329e-05
129 1280 9073 2.10401e-05 -7.0971e-06 3.4209e-05
130 1290 9072 2.31505e-05 -5.87802e-06 3.41788e-05
131 1300 9071 2.3018e-05 -3.21264e-06 3.21161e-05
132 1310 9070 2.21914e-05 -2.86807e-07 3.08287e-05
133 1320 9069 2.3116e-05 1.91772e-06 3.2517e-05
134 1330 9068 2.60848e-05 3.724e-06 3.62004e-05
135 1340 9067 2.91168e-05 5.53326e-06 3.93327e-05
136 1350 9066 3.06041e-05 6.6346e-06 4.05674e-05
137 1360 9065 3.07428e-05 6.06626e-06 3.98871e-05
138 1370 9064 3.07462e-05 4.03464e-06 3.75042e-05
139 1380 9063 3.14599e-05 1.72865e-06 3.38819e-05
140 1390 9062 3.27259e-05 -9.25548e-08 2.98785e-05
141 1400 9061 3.39247e-05 -1.51293e-06 2.6365e-05
142 1410 9060 3.51954e-05 -2.52831e-06 2.38671e-05
143 1420 9059 3.73476e-05 -2.93725e-06 2.21508e-05
144 1430 9058 4.05156e-05 -3.11525e-06 2.01859e-05
145 1440 9057 4.39889e-05 -3.69389e-06 1.73293e-05
146 1450 9056 4.70831e-05 -4.43089e-06 1.41552e-05
147 1460 9055 4.96034e-05 -4.61833e-06 1.13604e-05
148 1470 9054 5.15064e-05 -4.45543e-06 8.79374e-06
149 1480 9053 5.27117e-05 -4.44455e-06 6.07356e-06
150 1490 9052 5.31747e-05 -3.86114e-06 3.44302e-06
151 1500 9051 5.25622e-05 -1.4052e-06 1.4629e-06
152 1510 9050 5.04265e-05 2.53919e-06 -7.78343e-08
153 1520 9049 4.69664e-05 5.35889e-06 -1.99012e-06
154 1530 9048 4.29409e-05 4.99356e-06 -4.33902e-06
155 1540 9047 3.91397e-05 2.08412e-06 -6.56667e-06
156 1550 9046 3.62643e-05 -1.43397e-06 -8.56058e-06
157 1560 9045 3.46385e-05 -4.50941e-06 -1.05218e-05
158 1570 9044 3.33701e-05 -7.13066e-06 -1.24674e-05
159 1580 9043 3.08804e-05 -9.7713e-06 -1.43909e-05
160 1590 9042 2.68259e-05 -1.28659e-05 -1.63962e-05
161 1600 9041 2.25662e-05 -1.63242e-05 -1.80964e-05
162 1610 9040 1.94354e-05 -1.95283e-05 -1.83085e-05
163 1620 9039 1.74273e-05 -2.16544e-05 -1.59343e-05
164 1630 9038 1.61782e-05 -2.23133e-05 -1.12445e-05
165 1640 9037 1.55028e-05 -2.2266e-05 -5.39905e-06
166 1650 9036 1.40868e-05 -2.28006e-05 9.50486e-07
167 1660 9035 1.06015e-05 -2.4207e-05 7.21917e-06
168 1670 9034 6.43012e-06 -2.55947e-05 1.17612e-05
169 1680 9033 4.41669e-06 -2.64725e-05 1.30657e-05
170 1690 9032 4.89737e-06 -2.76707e-05 1.21616e-05
171 1700 9031 5.32662e-06 -2.99767e-05 1.20722e-05
172 1710 9030 3.96046e-06 -3.25442e-05 1.42831e-05
173 1720 9029 1.62863e-06 -3.40073e-05 1.70519e-05
174 1730 9028 -2.3173e-07 -3.46552e-05 1.7947e-05
175 1740 9027 -1.49016e-06 -3.59815e-05 1.69619e-05
176 1750 9026 -2.57957e-06 -3.83228e-05 1.63796e-05
177 1760 9025 -3.31881e-06 -4.0577e-05 1.83126e-05
178 1770 9024 -3.51673e-06 -4.18429e-05 2.27709e-05
179 1780 9023 -3.55894e-06 -4.22245e-05 2.79773e-05
180 1790 9022 -3.89182e-06 -4.24513e-05 3.1958e-05
181 1800 9021 -4.60017e-06 -4.33589e-05 3.39946e-05
182 1810 9020 -5.51089e-06 -4.48084e-05 3.46934e-05
183 1820 9019 -6.46849e-06 -4.52893e-05 3.4351e-05
184 1830 9018 -7.70623e-06 -4.3912e-05 3.18794e-05
185 1840 9017 -9.56654e-06 -4.18519e-05 2.66114e-05
186 1850 9016 -1.18264e-05 -4.06003e-05 2.03118e-05
187 1860 9015 -1.37582e-05 -4.04031e-05 1.55556e-05
188 1870 9014 -1.47077e-05 -4.1357e-05 1.29199e-05
189 1880 9013 -1.41843e-05 -4.37004e-05 1.10307e-05
190 1890 9012 -1.15755e-05 -4.61967e-05 8.23183e-06
191 1900 9011 -7.36061e-06 -4.64825e-05 3.52532e-06
192 1910 9010 -4.46525e-06 -4.33963e-05 -2.92665e-06
193 1920 9009 -5.71355e-06 -3.82133e-05 -9.6913e-06
194 1930 9008 -1.04156e-05 -3.37936e-05 -1.50234e-05
195 1940 9007 -1.50775e-05 -3.20923e-05 -1.80716e-05
